,State,County,FIPS,Year,Total_Chargers,Vehicles,VehiclesChevrolet,VehiclesChevrolet_pct,Total_Chargers_PM2,pclon10,pclat10
1821,VA,Accomack,51001,2017,4.0,72,0.0,0.0,0.008898776418242492,-75.641008,37.784132
1822,VA,Accomack,51001,2018,4.0,79,2.0,0.02531645569620253,0.008898776418242492,-75.641008,37.784132
1823,VA,Accomack,51001,2019,4.0,92,2.0,0.021739130434782608,0.008898776418242492,-75.641008,37.784132
1824,VA,Accomack,51001,2020,4.0,94,4.0,0.0425531914893617,0.008898776418242492,-75.641008,37.784132
1825,VA,Albemarle,51003,2017,22.0,222,56.0,0.25225225225225223,0.030525877618981543,-78.516763,38.05016
1826,VA,Albemarle,51003,2018,30.0,363,80.0,0.22038567493112948,0.04162619675315665,-78.516763,38.05016
1827,VA,Albemarle,51003,2019,30.0,529,100.0,0.1890359168241966,0.04162619675315665,-78.516763,38.05016
1828,VA,Albemarle,51003,2020,41.0,676,109.0,0.16124260355029585,0.05688913556264742,-78.516763,38.05016
1829,VA,Alleghany,51005,2017,0.0,2,1.0,0.5,0.0,-79.929401,37.800534999999996
1830,VA,Alleghany,51005,2018,1.0,2,1.0,0.5,0.002244870470973825,-79.929401,37.800534999999996
1831,VA,Alleghany,51005,2019,1.0,3,1.0,0.3333333333333333,0.002244870470973825,-79.929401,37.800534999999996
1832,VA,Alleghany,51005,2020,1.0,4,1.0,0.25,0.002244870470973825,-79.929401,37.800534999999996
1833,VA,Arlington,51013,2017,79.0,648,120.0,0.1851851851851852,3.0419715055833656,-77.10082,38.8749
1834,VA,Arlington,51013,2018,97.0,1028,139.0,0.13521400778210116,3.735078937235272,-77.10082,38.8749
1835,VA,Arlington,51013,2019,183.0,1431,160.0,0.11180992313067784,7.046592221794379,-77.10082,38.8749
1836,VA,Arlington,51013,2020,216.0,1808,173.0,0.0956858407079646,8.317289179822874,-77.10082,38.8749
1837,VA,Augusta,51015,2017,10.0,50,10.0,0.2,0.010341261633919338,-79.03214100000001,38.128029999999995
1838,VA,Augusta,51015,2018,16.0,66,9.0,0.13636363636363635,0.016546018614270942,-79.03214100000001,38.128029999999995
1839,VA,Augusta,51015,2019,16.0,85,11.0,0.12941176470588234,0.016546018614270942,-79.03214100000001,38.128029999999995
1840,VA,Augusta,51015,2020,16.0,106,11.0,0.10377358490566037,0.016546018614270942,-79.03214100000001,38.128029999999995
1841,VA,Bath,51017,2017,0.0,1,0.0,0.0,0.0,-79.764614,38.017866
1842,VA,Bath,51017,2018,0.0,2,0.0,0.0,0.0,-79.764614,38.017866
1843,VA,Bath,51017,2019,3.0,1,0.0,0.0,0.0056693627636253685,-79.764614,38.017866
1844,VA,Bath,51017,2020,3.0,2,0.0,0.0,0.0056693627636253685,-79.764614,38.017866
1845,VA,Bedford,51019,2017,4.0,56,14.0,0.25,0.005311943905872354,-79.497893,37.314607
1846,VA,Bedford,51019,2017,4.0,56,14.0,0.25,0.5813953488372093,-79.497893,37.314607
1847,VA,Bedford,51019,2018,4.0,77,19.0,0.24675324675324675,0.005311943905872354,-79.497893,37.314607
1848,VA,Bedford,51019,2018,4.0,77,19.0,0.24675324675324675,0.5813953488372093,-79.497893,37.314607
1849,VA,Bedford,51019,2019,4.0,100,24.0,0.24,0.005311943905872354,-79.497893,37.314607
1850,VA,Bedford,51019,2019,4.0,100,24.0,0.24,0.5813953488372093,-79.497893,37.314607
1851,VA,Bedford,51019,2020,4.0,140,25.0,0.17857142857142858,0.005311943905872354,-79.497893,37.314607
1852,VA,Bedford,51019,2020,4.0,140,25.0,0.17857142857142858,0.5813953488372093,-79.497893,37.314607
1853,VA,Botetourt,51023,2017,0.0,13,4.0,0.3076923076923077,0.0,-79.85141800000001,37.448221999999994
1854,VA,Botetourt,51023,2018,6.0,19,5.0,0.2631578947368421,0.011086474501108648,-79.85141800000001,37.448221999999994
1855,VA,Botetourt,51023,2019,6.0,31,6.0,0.1935483870967742,0.011086474501108648,-79.85141800000001,37.448221999999994
1856,VA,Botetourt,51023,2020,10.0,34,6.0,0.17647058823529413,0.018477457501847743,-79.85141800000001,37.448221999999994
1857,VA,Campbell,51031,2017,4.0,22,3.0,0.13636363636363635,0.007938555579812255,-79.165807,37.25795
1858,VA,Campbell,51031,2018,4.0,23,3.0,0.13043478260869565,0.007938555579812255,-79.165807,37.25795
1859,VA,Campbell,51031,2019,4.0,25,4.0,0.16,0.007938555579812255,-79.165807,37.25795
1860,VA,Campbell,51031,2020,16.0,45,7.0,0.15555555555555556,0.031754222319249015,-79.165807,37.25795
1861,VA,Caroline,51033,2017,0.0,18,4.0,0.2222222222222222,0.0,-77.433166,38.008601
1862,VA,Caroline,51033,2018,1.0,25,4.0,0.16,0.0018956986597410477,-77.433166,38.008601
1863,VA,Caroline,51033,2019,1.0,27,6.0,0.2222222222222222,0.0018956986597410477,-77.433166,38.008601
1864,VA,Caroline,51033,2020,1.0,37,5.0,0.13513513513513514,0.0018956986597410477,-77.433166,38.008601
1865,VA,Chesterfield,51041,2017,35.0,288,69.0,0.2395833333333333,0.08268367587999055,-77.550555,37.418224
1866,VA,Chesterfield,51041,2018,35.0,459,77.0,0.16775599128540306,0.08268367587999055,-77.550555,37.418224
1867,VA,Chesterfield,51041,2019,36.0,654,86.0,0.13149847094801226,0.08504606661941885,-77.550555,37.418224
1868,VA,Chesterfield,51041,2020,42.0,887,96.0,0.10822998872604284,0.09922041105598864,-77.550555,37.418224
1869,VA,Clarke,51043,2017,2.0,21,7.0,0.3333333333333333,0.0113520263367011,-77.988093,39.129687
1870,VA,Clarke,51043,2018,2.0,32,9.0,0.28125,0.0113520263367011,-77.988093,39.129687
1871,VA,Clarke,51043,2019,2.0,47,10.0,0.2127659574468085,0.0113520263367011,-77.988093,39.129687
1872,VA,Clarke,51043,2020,6.0,54,11.0,0.2037037037037037,0.0340560790101033,-77.988093,39.129687
1873,VA,Culpeper,51047,2017,4.0,40,15.0,0.375,0.01054768873770535,-77.997848,38.500155
1874,VA,Culpeper,51047,2018,5.0,59,16.0,0.2711864406779661,0.013184610922131688,-77.997848,38.500155
1875,VA,Culpeper,51047,2019,5.0,86,22.0,0.2558139534883721,0.013184610922131688,-77.997848,38.500155
1876,VA,Culpeper,51047,2020,5.0,98,22.0,0.22448979591836732,0.013184610922131688,-77.997848,38.500155
1877,VA,Essex,51057,2017,0.0,1,0.0,0.0,0.0,-76.90549,37.911272
1878,VA,Essex,51057,2018,0.0,2,0.0,0.0,0.0,-76.90549,37.911272
1879,VA,Essex,51057,2019,0.0,1,0.0,0.0,0.0,-76.90549,37.911272
1880,VA,Essex,51057,2020,0.0,2,0.0,0.0,0.0,-76.90549,37.911272
1881,VA,Fairfax,51059,2017,122.0,3354,650.0,0.1937984496124031,0.3120444023838146,-77.258936,38.843734000000005
1882,VA,Fairfax,51059,2017,122.0,3354,650.0,0.1937984496124031,19.55128205128205,-77.258936,38.843734000000005
1883,VA,Fairfax,51059,2018,201.0,5005,751.0,0.15004995004995006,0.5141059416323502,-77.258936,38.843734000000005
1884,VA,Fairfax,51059,2018,201.0,5005,751.0,0.15004995004995006,32.21153846153846,-77.258936,38.843734000000005
1885,VA,Fairfax,51059,2019,264.0,7286,806.0,0.11062311281910513,0.6752436248305496,-77.258936,38.843734000000005
1886,VA,Fairfax,51059,2019,264.0,7286,806.0,0.11062311281910513,42.307692307692314,-77.258936,38.843734000000005
1887,VA,Fairfax,51059,2020,362.0,9290,819.0,0.08815931108719052,0.9259022431388596,-77.258936,38.843734000000005
1888,VA,Fairfax,51059,2020,362.0,9290,819.0,0.08815931108719052,58.01282051282051,-77.258936,38.843734000000005
1889,VA,Fauquier,51061,2017,14.0,114,37.0,0.32456140350877194,0.021623291373851262,-77.777194,38.696040999999994
1890,VA,Fauquier,51061,2018,14.0,157,41.0,0.2611464968152866,0.021623291373851262,-77.777194,38.696040999999994
1891,VA,Fauquier,51061,2019,14.0,241,48.0,0.1991701244813278,0.021623291373851262,-77.777194,38.696040999999994
1892,VA,Fauquier,51061,2020,16.0,322,52.0,0.16149068322981364,0.024712332998687157,-77.777194,38.696040999999994
1893,VA,Floyd,51063,2017,2.0,8,4.0,0.5,0.005257347142631828,-80.342686,36.944158
1894,VA,Floyd,51063,2018,2.0,11,8.0,0.7272727272727273,0.005257347142631828,-80.342686,36.944158
1895,VA,Floyd,51063,2019,2.0,22,12.0,0.5454545454545454,0.005257347142631828,-80.342686,36.944158
1896,VA,Floyd,51063,2020,2.0,23,11.0,0.4782608695652174,0.005257347142631828,-80.342686,36.944158
1897,VA,Fluvanna,51065,2017,0.0,15,4.0,0.26666666666666666,0.0,-78.301879,37.888175
1898,VA,Fluvanna,51065,2018,0.0,22,5.0,0.2272727272727273,0.0,-78.301879,37.888175
1899,VA,Fluvanna,51065,2019,0.0,40,8.0,0.2,0.0,-78.301879,37.888175
1900,VA,Fluvanna,51065,2020,2.0,52,12.0,0.2307692307692308,0.006992762490822,-78.301879,37.888175
1901,VA,Franklin,51067,2017,1.0,30,7.0,0.2333333333333333,0.001448372753211767,-79.861232,37.016003999999995
1902,VA,Franklin,51067,2017,1.0,30,7.0,0.2333333333333333,0.12180267965895247,-79.861232,37.016003999999995
1903,VA,Franklin,51067,2018,1.0,38,7.0,0.18421052631578946,0.001448372753211767,-79.861232,37.016003999999995
1904,VA,Franklin,51067,2018,1.0,38,7.0,0.18421052631578946,0.12180267965895247,-79.861232,37.016003999999995
1905,VA,Franklin,51067,2019,1.0,49,10.0,0.20408163265306126,0.001448372753211767,-79.861232,37.016003999999995
1906,VA,Franklin,51067,2019,1.0,49,10.0,0.20408163265306126,0.12180267965895247,-79.861232,37.016003999999995
1907,VA,Franklin,51067,2020,1.0,65,10.0,0.15384615384615385,0.001448372753211767,-79.861232,37.016003999999995
1908,VA,Franklin,51067,2020,1.0,65,10.0,0.15384615384615385,0.12180267965895247,-79.861232,37.016003999999995
1909,VA,Frederick,51069,2017,4.0,56,22.0,0.3928571428571429,0.009673518742442565,-78.193089,39.168677
1910,VA,Frederick,51069,2018,8.0,89,29.0,0.3258426966292135,0.01934703748488513,-78.193089,39.168677
1911,VA,Frederick,51069,2019,10.0,133,41.0,0.3082706766917293,0.02418379685610641,-78.193089,39.168677
1912,VA,Frederick,51069,2020,14.0,180,45.0,0.25,0.033857315598548966,-78.193089,39.168677
1913,VA,Giles,51071,2017,2.0,4,2.0,0.5,0.0056214514587666535,-80.71689,37.317609000000004
1914,VA,Giles,51071,2018,2.0,3,1.0,0.3333333333333333,0.0056214514587666535,-80.71689,37.317609000000004
1915,VA,Giles,51071,2019,2.0,8,2.0,0.25,0.0056214514587666535,-80.71689,37.317609000000004
1916,VA,Giles,51071,2020,2.0,10,2.0,0.2,0.0056214514587666535,-80.71689,37.317609000000004
1917,VA,Goochland,51075,2017,19.0,41,5.0,0.12195121951219512,0.06751474664202971,-77.85186,37.703091
1918,VA,Goochland,51075,2018,22.0,68,8.0,0.1176470588235294,0.07817496979603439,-77.85186,37.703091
1919,VA,Goochland,51075,2019,22.0,85,8.0,0.09411764705882353,0.07817496979603439,-77.85186,37.703091
1920,VA,Goochland,51075,2020,25.0,108,8.0,0.07407407407407407,0.08883519295003907,-77.85186,37.703091
1921,VA,Halifax,51083,2017,2.0,6,1.0,0.16666666666666666,0.002445466105839773,-78.92710699999999,36.750029999999995
1922,VA,Halifax,51083,2018,2.0,11,1.0,0.09090909090909093,0.002445466105839773,-78.92710699999999,36.750029999999995
1923,VA,Halifax,51083,2019,2.0,15,2.0,0.13333333333333333,0.002445466105839773,-78.92710699999999,36.750029999999995
1924,VA,Halifax,51083,2020,4.0,18,3.0,0.16666666666666666,0.004890932211679546,-78.92710699999999,36.750029999999995
1925,VA,Hanover,51085,2017,11.0,85,12.0,0.1411764705882353,0.02347718444529816,-77.420161,37.687345
1926,VA,Hanover,51085,2018,11.0,135,13.0,0.0962962962962963,0.02347718444529816,-77.420161,37.687345
1927,VA,Hanover,51085,2019,11.0,178,21.0,0.11797752808988765,0.02347718444529816,-77.420161,37.687345
1928,VA,Hanover,51085,2020,11.0,236,26.0,0.11016949152542373,0.02347718444529816,-77.420161,37.687345
1929,VA,Henrico,51087,2017,79.0,324,47.0,0.14506172839506173,0.3380402225074883,-77.495683,37.602759999999996
1930,VA,Henrico,51087,2018,83.0,573,53.0,0.0924956369982548,0.3551561831407788,-77.495683,37.602759999999996
1931,VA,Henrico,51087,2019,103.0,831,77.0,0.09265944645006016,0.4407359863072315,-77.495683,37.602759999999996
1932,VA,Henrico,51087,2020,121.0,1136,91.0,0.0801056338028169,0.517757809157039,-77.495683,37.602759999999996
1933,VA,Henry,51089,2017,2.0,8,2.0,0.25,0.005231083095754976,-79.903132,36.690407
1934,VA,Henry,51089,2018,2.0,12,2.0,0.16666666666666666,0.005231083095754976,-79.903132,36.690407
1935,VA,Henry,51089,2019,2.0,19,3.0,0.15789473684210525,0.005231083095754976,-79.903132,36.690407
1936,VA,Henry,51089,2020,2.0,24,4.0,0.16666666666666666,0.005231083095754976,-79.903132,36.690407
1937,VA,Isle of Wight,51093,2017,4.0,20,6.0,0.3,0.012673869649250658,-76.655375,36.921892
1938,VA,Isle of Wight,51093,2018,4.0,31,9.0,0.2903225806451613,0.012673869649250658,-76.655375,36.921892
1939,VA,Isle of Wight,51093,2019,4.0,46,10.0,0.21739130434782608,0.012673869649250658,-76.655375,36.921892
1940,VA,Isle of Wight,51093,2020,4.0,71,12.0,0.16901408450704225,0.012673869649250658,-76.655375,36.921892
1941,VA,James City,51095,2017,6.0,114,20.0,0.17543859649122806,0.04212299915754002,-76.757657,37.294786
1942,VA,James City,51095,2018,6.0,177,24.0,0.13559322033898305,0.04212299915754002,-76.757657,37.294786
1943,VA,James City,51095,2019,6.0,224,25.0,0.11160714285714286,0.04212299915754002,-76.757657,37.294786
1944,VA,James City,51095,2020,6.0,279,28.0,0.1003584229390681,0.04212299915754002,-76.757657,37.294786
1945,VA,King George,51099,2017,4.0,32,8.0,0.25,0.022266755733689605,-77.162858,38.291253999999995
1946,VA,King George,51099,2018,4.0,47,11.0,0.23404255319148934,0.022266755733689605,-77.162858,38.291253999999995
1947,VA,King George,51099,2019,8.0,58,11.0,0.1896551724137931,0.04453351146737921,-77.162858,38.291253999999995
1948,VA,King George,51099,2020,8.0,82,12.0,0.14634146341463414,0.04453351146737921,-77.162858,38.291253999999995
1949,VA,Lancaster,51103,2017,3.0,10,2.0,0.2,0.0225140712945591,-76.437123,37.70389
1950,VA,Lancaster,51103,2018,3.0,17,5.0,0.29411764705882354,0.0225140712945591,-76.437123,37.70389
1951,VA,Lancaster,51103,2019,3.0,29,5.0,0.1724137931034483,0.0225140712945591,-76.437123,37.70389
1952,VA,Lancaster,51103,2020,3.0,36,6.0,0.16666666666666666,0.0225140712945591,-76.437123,37.70389
1953,VA,Loudoun,51107,2017,25.0,1343,264.0,0.19657483246463145,0.04849096128481652,-77.510676,39.047874
1954,VA,Loudoun,51107,2018,41.0,2320,297.0,0.12801724137931034,0.07952517650709909,-77.510676,39.047874
1955,VA,Loudoun,51107,2019,89.0,3473,361.0,0.10394471638353008,0.1726278221739468,-77.510676,39.047874
1956,VA,Loudoun,51107,2020,165.0,4439,362.0,0.08154989862581663,0.32004034447978896,-77.510676,39.047874
1957,VA,Louisa,51109,2017,2.0,29,7.0,0.2413793103448276,0.0040298206729800536,-77.965373,37.979376
1958,VA,Louisa,51109,2018,2.0,42,9.0,0.21428571428571427,0.0040298206729800536,-77.965373,37.979376
1959,VA,Louisa,51109,2019,2.0,60,12.0,0.2,0.0040298206729800536,-77.965373,37.979376
1960,VA,Louisa,51109,2020,6.0,85,15.0,0.17647058823529413,0.012089462018940155,-77.965373,37.979376
1961,VA,Madison,51113,2017,3.0,6,1.0,0.16666666666666666,0.009355120369215415,-78.23516,38.378917
1962,VA,Madison,51113,2018,3.0,5,0.0,0.0,0.009355120369215415,-78.23516,38.378917
1963,VA,Madison,51113,2019,3.0,7,0.0,0.0,0.009355120369215415,-78.23516,38.378917
1964,VA,Madison,51113,2020,11.0,11,0.0,0.0,0.03430210802045653,-78.23516,38.378917
1965,VA,Mecklenburg,51117,2017,6.0,7,2.0,0.2857142857142857,0.009592479496075078,-78.320815,36.691889
1966,VA,Mecklenburg,51117,2018,6.0,11,3.0,0.2727272727272727,0.009592479496075078,-78.320815,36.691889
1967,VA,Mecklenburg,51117,2019,6.0,15,3.0,0.2,0.009592479496075078,-78.320815,36.691889
1968,VA,Mecklenburg,51117,2020,6.0,22,4.0,0.18181818181818185,0.009592479496075078,-78.320815,36.691889
1969,VA,Middlesex,51119,2017,0.0,3,2.0,0.6666666666666666,0.0,-76.504547,37.601651000000004
1970,VA,Middlesex,51119,2018,0.0,6,3.0,0.5,0.0,-76.504547,37.601651000000004
1971,VA,Middlesex,51119,2019,0.0,10,2.0,0.2,0.0,-76.504547,37.601651000000004
1972,VA,Middlesex,51119,2020,2.0,19,6.0,0.3157894736842105,0.015348016268897247,-76.504547,37.601651000000004
1973,VA,Montgomery,51121,2017,18.0,98,23.0,0.2346938775510204,0.04651042608718122,-80.412336,37.189631
1974,VA,Montgomery,51121,2018,19.0,136,28.0,0.2058823529411765,0.049094338647580164,-80.412336,37.189631
1975,VA,Montgomery,51121,2019,19.0,187,36.0,0.1925133689839572,0.049094338647580164,-80.412336,37.189631
1976,VA,Montgomery,51121,2020,19.0,227,43.0,0.1894273127753304,0.049094338647580164,-80.412336,37.189631
1977,VA,Nelson,51125,2017,1.0,12,1.0,0.08333333333333333,0.002123773520791743,-78.871691,37.810028
1978,VA,Nelson,51125,2018,1.0,22,4.0,0.18181818181818185,0.002123773520791743,-78.871691,37.810028
1979,VA,Nelson,51125,2019,1.0,37,8.0,0.21621621621621626,0.002123773520791743,-78.871691,37.810028
1980,VA,Nelson,51125,2020,1.0,50,9.0,0.18,0.002123773520791743,-78.871691,37.810028
1981,VA,New Kent,51127,2017,0.0,17,4.0,0.2352941176470588,0.0,-77.037031,37.497253
1982,VA,New Kent,51127,2018,0.0,29,6.0,0.20689655172413796,0.0,-77.037031,37.497253
1983,VA,New Kent,51127,2019,0.0,35,6.0,0.17142857142857146,0.0,-77.037031,37.497253
1984,VA,New Kent,51127,2020,1.0,40,7.0,0.175,0.004768035092738283,-77.037031,37.497253
1985,VA,Northumberland,51133,2017,0.0,9,1.0,0.1111111111111111,0.0,-76.414247,37.890865000000005
1986,VA,Northumberland,51133,2018,0.0,16,3.0,0.1875,0.0,-76.414247,37.890865000000005
1987,VA,Northumberland,51133,2019,0.0,20,3.0,0.15,0.0,-76.414247,37.890865000000005
1988,VA,Northumberland,51133,2020,3.0,29,4.0,0.13793103448275862,0.015682174594877155,-76.414247,37.890865000000005
1989,VA,Nottoway,51135,2017,2.0,4,0.0,0.0,0.006361525493813417,-78.07520699999999,37.144866
1990,VA,Nottoway,51135,2018,2.0,9,0.0,0.0,0.006361525493813417,-78.07520699999999,37.144866
1991,VA,Nottoway,51135,2019,2.0,9,0.0,0.0,0.006361525493813417,-78.07520699999999,37.144866
1992,VA,Nottoway,51135,2020,2.0,15,4.0,0.26666666666666666,0.006361525493813417,-78.07520699999999,37.144866
1993,VA,Orange,51137,2017,0.0,22,11.0,0.5,0.0,-77.966785,38.267152
1994,VA,Orange,51137,2018,20.0,41,18.0,0.4390243902439024,0.05868889019308645,-77.966785,38.267152
1995,VA,Orange,51137,2019,20.0,52,18.0,0.3461538461538461,0.05868889019308645,-77.966785,38.267152
1996,VA,Orange,51137,2020,28.0,61,16.0,0.26229508196721313,0.08216444627032103,-77.966785,38.267152
1997,VA,Page,51139,2017,5.0,9,2.0,0.2222222222222222,0.016084410988869587,-78.500392,38.604440999999994
1998,VA,Page,51139,2018,5.0,10,1.0,0.1,0.016084410988869587,-78.500392,38.604440999999994
1999,VA,Page,51139,2019,5.0,16,4.0,0.25,0.016084410988869587,-78.500392,38.604440999999994
2000,VA,Page,51139,2020,5.0,20,4.0,0.2,0.016084410988869587,-78.500392,38.604440999999994
2001,VA,Patrick,51141,2017,1.0,3,1.0,0.3333333333333333,0.0020699648105982197,-80.282113,36.655724
2002,VA,Patrick,51141,2018,1.0,4,0.0,0.0,0.0020699648105982197,-80.282113,36.655724
2003,VA,Patrick,51141,2019,1.0,5,1.0,0.2,0.0020699648105982197,-80.282113,36.655724
2004,VA,Patrick,51141,2020,1.0,4,0.0,0.0,0.0020699648105982197,-80.282113,36.655724
2005,VA,Powhatan,51145,2017,3.0,20,5.0,0.25,0.01152870647913304,-77.872664,37.546341999999996
2006,VA,Powhatan,51145,2018,3.0,29,7.0,0.2413793103448276,0.01152870647913304,-77.872664,37.546341999999996
2007,VA,Powhatan,51145,2019,3.0,33,6.0,0.18181818181818185,0.01152870647913304,-77.872664,37.546341999999996
2008,VA,Powhatan,51145,2020,3.0,53,7.0,0.1320754716981132,0.01152870647913304,-77.872664,37.546341999999996
2009,VA,Prince Edward,51147,2017,0.0,4,0.0,0.0,0.0,-78.423416,37.259322999999995
2010,VA,Prince Edward,51147,2018,0.0,5,0.0,0.0,0.0,-78.423416,37.259322999999995
2011,VA,Prince Edward,51147,2019,0.0,9,1.0,0.1111111111111111,0.0,-78.423416,37.259322999999995
2012,VA,Prince Edward,51147,2020,12.0,13,1.0,0.07692307692307693,0.034289633100925816,-78.423416,37.259322999999995
2013,VA,Prince George,51149,2017,2.0,9,4.0,0.4444444444444444,0.00754261577915221,-77.293227,37.215406
2014,VA,Prince George,51149,2018,3.0,18,6.0,0.3333333333333333,0.011313923668728314,-77.293227,37.215406
2015,VA,Prince George,51149,2019,3.0,24,7.0,0.2916666666666667,0.011313923668728314,-77.293227,37.215406
2016,VA,Prince George,51149,2020,3.0,28,6.0,0.21428571428571427,0.011313923668728314,-77.293227,37.215406
2017,VA,Prince William,51153,2017,25.0,684,161.0,0.23538011695906436,0.07431629013079667,-77.409683,38.691635999999995
2018,VA,Prince William,51153,2018,33.0,1048,189.0,0.1803435114503817,0.09809750297265163,-77.409683,38.691635999999995
2019,VA,Prince William,51153,2019,35.0,1552,212.0,0.13659793814432988,0.10404280618311534,-77.409683,38.691635999999995
2020,VA,Prince William,51153,2020,44.0,1982,227.0,0.11453077699293646,0.13079667063020214,-77.409683,38.691635999999995
2021,VA,Rappahannock,51157,2017,5.0,10,3.0,0.3,0.01878075348382977,-78.124495,38.692393
2022,VA,Rappahannock,51157,2018,5.0,13,3.0,0.2307692307692308,0.01878075348382977,-78.124495,38.692393
2023,VA,Rappahannock,51157,2019,8.0,22,6.0,0.2727272727272727,0.030049205574127637,-78.124495,38.692393
2024,VA,Rappahannock,51157,2020,8.0,28,6.0,0.21428571428571427,0.030049205574127637,-78.124495,38.692393
2025,VA,Roanoke,51161,2017,9.0,58,12.0,0.20689655172413796,0.03592527542711161,-79.989575,37.271414
2026,VA,Roanoke,51161,2017,9.0,58,12.0,0.20689655172413796,0.21146616541353386,-79.989575,37.271414
2027,VA,Roanoke,51161,2018,9.0,97,18.0,0.1855670103092784,0.03592527542711161,-79.989575,37.271414
2028,VA,Roanoke,51161,2018,9.0,97,18.0,0.1855670103092784,0.21146616541353386,-79.989575,37.271414
2029,VA,Roanoke,51161,2019,9.0,118,15.0,0.1271186440677966,0.03592527542711161,-79.989575,37.271414
2030,VA,Roanoke,51161,2019,9.0,118,15.0,0.1271186440677966,0.21146616541353386,-79.989575,37.271414
2031,VA,Roanoke,51161,2020,9.0,160,18.0,0.1125,0.03592527542711161,-79.989575,37.271414
2032,VA,Roanoke,51161,2020,9.0,160,18.0,0.1125,0.21146616541353386,-79.989575,37.271414
2033,VA,Rockbridge,51163,2017,9.0,14,1.0,0.07142857142857142,0.015061249079590338,-79.42805899999999,37.786365
2034,VA,Rockbridge,51163,2018,23.0,16,3.0,0.1875,0.03848985875895308,-79.42805899999999,37.786365
2035,VA,Rockbridge,51163,2019,23.0,23,3.0,0.13043478260869565,0.03848985875895308,-79.42805899999999,37.786365
2036,VA,Rockbridge,51163,2020,23.0,30,4.0,0.13333333333333333,0.03848985875895308,-79.42805899999999,37.786365
2037,VA,Rockingham,51165,2017,0.0,58,23.0,0.3965517241379311,0.0,-78.837195,38.454851
2038,VA,Rockingham,51165,2018,1.0,84,27.0,0.32142857142857145,0.0011777314536739333,-78.837195,38.454851
2039,VA,Rockingham,51165,2019,3.0,116,35.0,0.3017241379310345,0.0035331943610218,-78.837195,38.454851
2040,VA,Rockingham,51165,2020,3.0,157,43.0,0.2738853503184713,0.0035331943610218,-78.837195,38.454851
2041,VA,Shenandoah,51171,2017,17.0,16,9.0,0.5625,0.033413263099964625,-78.529664,38.86825
2042,VA,Shenandoah,51171,2018,21.0,26,10.0,0.38461538461538464,0.041275207358779833,-78.529664,38.86825
2043,VA,Shenandoah,51171,2019,21.0,38,15.0,0.3947368421052632,0.041275207358779833,-78.529664,38.86825
2044,VA,Shenandoah,51171,2020,27.0,47,15.0,0.3191489361702128,0.053068123747002635,-78.529664,38.86825
2045,VA,Smyth,51173,2017,1.0,5,1.0,0.2,0.002217639101412636,-81.57423100000001,36.829257
2046,VA,Smyth,51173,2018,1.0,8,1.0,0.125,0.002217639101412636,-81.57423100000001,36.829257
2047,VA,Smyth,51173,2019,1.0,9,1.0,0.1111111111111111,0.002217639101412636,-81.57423100000001,36.829257
2048,VA,Smyth,51173,2020,1.0,15,2.0,0.13333333333333333,0.002217639101412636,-81.57423100000001,36.829257
2049,VA,Spotsylvania,51177,2017,7.0,126,32.0,0.25396825396825395,0.017434620174346202,-77.57123399999999,38.238928
2050,VA,Spotsylvania,51177,2018,16.0,210,38.0,0.18095238095238092,0.0398505603985056,-77.57123399999999,38.238928
2051,VA,Spotsylvania,51177,2019,16.0,278,45.0,0.1618705035971223,0.0398505603985056,-77.57123399999999,38.238928
2052,VA,Spotsylvania,51177,2020,20.0,361,48.0,0.1329639889196676,0.04981320049813201,-77.57123399999999,38.238928
2053,VA,Stafford,51179,2017,4.0,197,46.0,0.233502538071066,0.0148720999405116,-77.447823,38.416536
2054,VA,Stafford,51179,2018,4.0,298,54.0,0.1812080536912752,0.0148720999405116,-77.447823,38.416536
2055,VA,Stafford,51179,2019,4.0,429,62.0,0.1445221445221445,0.0148720999405116,-77.447823,38.416536
2056,VA,Stafford,51179,2020,16.0,549,71.0,0.12932604735883424,0.0594883997620464,-77.447823,38.416536
2057,VA,Sussex,51183,2017,3.0,1,0.0,0.0,0.006119701358573701,-77.210307,36.972121
2058,VA,Sussex,51183,2018,3.0,2,0.0,0.0,0.006119701358573701,-77.210307,36.972121
2059,VA,Sussex,51183,2019,3.0,6,2.0,0.3333333333333333,0.006119701358573701,-77.210307,36.972121
2060,VA,Sussex,51183,2020,3.0,7,2.0,0.2857142857142857,0.006119701358573701,-77.210307,36.972121
2061,VA,Warren,51187,2017,2.0,34,8.0,0.2352941176470588,0.009368997985665432,-78.179261,38.925067999999996
2062,VA,Warren,51187,2018,9.0,45,14.0,0.3111111111111111,0.04216049093549445,-78.179261,38.925067999999996
2063,VA,Warren,51187,2019,9.0,64,20.0,0.3125,0.04216049093549445,-78.179261,38.925067999999996
2064,VA,Warren,51187,2020,9.0,88,23.0,0.26136363636363635,0.04216049093549445,-78.179261,38.925067999999996
2065,VA,Washington,51191,2017,1.0,17,6.0,0.35294117647058826,0.0017825947449106921,-81.972246,36.703579
2066,VA,Washington,51191,2018,1.0,26,6.0,0.2307692307692308,0.0017825947449106921,-81.972246,36.703579
2067,VA,Washington,51191,2019,7.0,42,10.0,0.2380952380952381,0.012478163214374843,-81.972246,36.703579
2068,VA,Washington,51191,2020,7.0,64,10.0,0.15625,0.012478163214374843,-81.972246,36.703579
2069,VA,Westmoreland,51193,2017,0.0,13,3.0,0.2307692307692308,0.0,-76.844011,38.155269
